TAXON_ID,SCIENTIFIC_NAME,COMMON_NAME,AUTHORITY,PRIMARY_DISCIPLINE,ALL_DISCIPLINE_CODES,ORIGIN,TREATIES,SHORT_NAME,TAXON_LEVEL_CDE,PARENT_TAXON_ID,PARENT_TAXON_LEVEL_CDE,TAXON_TYPE,NVIS_GROWTHFORM,FFG_ACT_STATUS,EPBC_ACT_STATUS,VIC_ADVISORY_STATUS,SCIENTIFIC_NME_SYNONYM,COMMON_NME_SYNONYM,RESTRICTED_FLAG,PRINT_ORDER_NUM,LAST_MOD,EXTRACT_DATE
508523,Harmsiodoxa spp.,Native Cress,O.E. Schulz,Flora,[fl],,,Harmsi spp,spec,41690,gen,Dicotyledons,,,,,Harmsiodoxa spp.,Native Cress,,,20100916,14/10/2016
506365,Harpalejeunea latitans,Pouncewort,(Hook. f. & Taylor) Grolle,Flora,[fl],,,Harp lati,spec,41691,gen,Liverworts,Forb,,,Poorly known,"Harpalejeunea latitans, Lejeunea latitans, Jungermannia latitans",Pouncewort,,,20100916,14/10/2016
516198,Haworthia attenuata var. attenuata,,(Haw.) Haw.,Flora,[fl],Introduced,,Hawo atte,spec,526051,gen,Dicotyledons,,,,,"Aloe attenuata, Apicra attenuata","Zebra Haworthia, Zebra Stripes",,,20100716,14/10/2016
516200,Hebe speciosa,,(R. Cunn. ex A. Cunn.) Cockayne & Allan,Flora,[fl],Introduced,,Hebe spec,spec,527048,gen,Dicotyledons,,,,,Veronica speciosa,"Hebe, New Zealand Hebe, Titirangi",,,20100716,14/10/2016
501599,Hedera helix,English Ivy,L.,Flora,[fl],Introduced,,Hede heli,spec,41692,gen,Dicotyledons,Vine,,,,Hedera helix,"English Ivy, Ivy",,,20100916,14/10/2016
508524,Hedera spp.,Ivy,L.,Flora,[fl],Introduced,,Hedera spp,spec,41692,gen,Dicotyledons,,,,,Hedera spp.,Ivy,,,20100916,14/10/2016
506366,Hedwigia ciliata,Grey Hoar-moss,(Hedw.) P. Beauv.,Flora,[fl],,,Hedw cili,spec,41693,gen,Mosses,Forb,,,,"Hedwigia ciliata, Anictangium ciliatum",Grey Hoar-moss,,,20100916,14/10/2016
506367,Hedwigidium integrifolium,Green Hoar-moss,(P. Beauv.) Dixon,Flora,[fl],,,Hedw inte,spec,41694,gen,Mosses,Forb,,,,"Hedwigia integrifolia, Hedwigidium integrifolium",Green Hoar-moss,,,20100916,14/10/2016
501600,Hedycarya angustifolia,Austral Mulberry,A. Cunn.,Flora,[fl],,,Hedy angu,spec,41695,gen,Dicotyledons,Shrub,,,,"Hedycarya angustifolia, Hedycarya australasica var. angustifolia, Hedycarya australasica var. australasica, Hedycarya cunninghamii, Hedycarya dentata var. australasica, Hedycarya australasica, Hedycarya pseudomorus","Austral Mulberry, Native Mulberry, Australian Mulberry, Djelwuck (Koorie name)",,,20100916,14/10/2016
505983,Hedychium gardnerianum,Ginger Lily,Sheppard ex Ker Gawl.,Flora,[fl],Introduced,,Hedy gard,spec,41696,gen,Monocotyledons,,,,,Hedychium gardnerianum,"Wild Ginger, Kahill Lily, Ginger Lily, Ginger, Kahili Ginger, Yellow Ginger",,,20100916,14/10/2016
503762,Helianthus annuus,Common Sunflower,L.,Flora,[fl],Introduced,,Heli annu,spec,41698,gen,Dicotyledons,Forb,,,,Helianthus annuus,"Sunflower, Common Sunflower",,,20100916,14/10/2016
508561,Helianthus spp.,Sunflower,L.,Flora,[fl],Introduced,,Helian spp,spec,41698,gen,Dicotyledons,,,,,Helianthus spp.,Sunflower,,,20100916,14/10/2016
505801,Helianthus tuberosus,Jerusalem Artichoke,L.,Flora,[fl],Introduced,,Heli tube,spec,41698,gen,Dicotyledons,,,,,Helianthus tuberosus,Jerusalem Artichoke,,,20100916,14/10/2016
508938,Helichrysum (s.s.) spp.,Cudweed,Mill.,Flora,[fl],,,Helichr sp,spec,41699,gen,Dicotyledons,,,,,"Pseudognaphalium spp., Helichrysum (s.s.) spp.",Cudweed,,,20160721,14/10/2016
501603,Helichrysum adenophorum,Branched Everlasting,F. Muell.,Flora,[fl],,,Heli aden,spec,41699,gen,Dicotyledons,Forb,,,,Helichrysum adenophorum,Branched Everlasting,,,20140916,14/10/2016
501619,Helichrysum leucopsideum,Satin Everlasting,DC.,Flora,[fl],,,Heli leuc,spec,41699,gen,Dicotyledons,Forb,,,,"Helichrysum leucopsideum, Xerochrysum leucopsideum, Gnaphalium leucopsideum",Satin Everlasting,,,20160914,14/10/2016
502762,Helichrysum luteoalbum,Jersey Cudweed,(L.) Rchb.,Flora,[fl],,,Pseu lute,spec,41699,gen,Dicotyledons,Forb,,,,"Gnaphalium luteo-album, Pseudognaphalium luteoalbum, Gnaphalium luteoalbum",Jersey Cudweed,,,20130513,14/10/2016
504914,Heliotropium amplexicaule,Blue Heliotrope,Vahl,Flora,[fl],Introduced,,Helio ampl,spec,41700,gen,Dicotyledons,Forb,,,,Heliotropium amplexicaule,"Wild Verbena, Blue Heliotrope",,,20100916,14/10/2016
501634,Heliotropium asperrimum,Rough Heliotrope,R. Br.,Flora,[fl],,,Heli aspe,spec,41700,gen,Dicotyledons,Forb,,,Vulnerable,Heliotropium asperrimum,Rough Heliotrope,,,20100916,14/10/2016
501635,Heliotropium curassavicum,Smooth Heliotrope,L.,Flora,[fl],,,Heli cura,spec,41700,gen,Dicotyledons,Forb,,,,Heliotropium curassavicum,"Smooth Heliotrope, Chinese Parsley, Alkali Heliotrope, Quail Plant, Salt Heliotrope",,,20100916,14/10/2016
501636,Heliotropium europaeum,Common Heliotrope,L.,Flora,[fl],Introduced,,Heli euro,spec,41700,gen,Dicotyledons,Forb,,,,Heliotropium europaeum,"Potato Weed, European Heliotrope, Common Heliotrope, Caterpillar Weed, Wild Heliotrope, Wandary Curse, Heliotrope",,,20100916,14/10/2016
508528,Heliotropium spp.,Heliotrope,L.,Flora,[fl],,,Helio spp.,spec,41700,gen,Dicotyledons,,,,,Heliotropium spp.,Heliotrope,,,20100916,14/10/2016
501637,Heliotropium supinum,Creeping Heliotrope,L.,Flora,[fl],Introduced,,Heli supi,spec,41700,gen,Dicotyledons,Forb,,,,Heliotropium supinum,"Creeping Heliotrope, Spreading Heliotrope, Prostrate Heliotrope",,,20100916,14/10/2016
502511,Helminthotheca echioides,Ox-tongue,(L.) Holub,Flora,[fl],Introduced,,Helm echi,spec,41701,gen,Dicotyledons,Forb,,,,"Picris echioides, Helminthotheca echioides",Ox-tongue,,,20100916,14/10/2016
528666,Helosciadium nodiflorum,Water Celery,(L.) Lag.,Flora,[fl],Introduced,,Apium nodi,spec,903605,gen,Dicotyledons,,,,,"Sium nodiflorum, Apium nodiflorum","Fool's Watercress, European Marshwort",,,20161006,14/10/2016
501654,Hemarthria uncinata var. uncinata,Mat Grass,R. Br.,Flora,[fl],,,Hema unci,spec,41702,gen,Monocotyledons,Other grass,,,,"Hemarthria uncinata var. uncinata, Rottboellia compressa",Mat Grass,,,20120124,14/10/2016
507195,Hemerocallis fulva,Orange Day Lily,(L.) L.,Flora,[fl],Introduced,,Heme fulv,spec,41703,gen,Monocotyledons,,,,,Hemerocallis fulva,Orange Day Lily,,,20100916,14/10/2016
508529,Hemerocallis spp.,Day Lily,L.,Flora,[fl],Introduced,,Hemero spp,spec,41703,gen,Monocotyledons,,,,,Hemerocallis spp.,Day Lily,,,20100916,14/10/2016
501655,Hemichroa diandra,Mallee Hemichroa,R. Br.,Flora,[fl],,,Hemi dian,spec,41704,gen,Dicotyledons,Shrub,Listed,,Endangered,"Hemichroa diandra, Polycnemum diandrum",Mallee Hemichroa,,,20100916,14/10/2016
501656,Hemichroa pentandra,Trailing Hemichroa,R. Br.,Flora,[fl],,,Hemi pent,spec,41704,gen,Dicotyledons,Forb,,,,"Hemichroa pentandra, Polycnemum pentandrum",Trailing Hemichroa,,,20100916,14/10/2016
508531,Hemichroa spp.,Hemichroa,R. Br.,Flora,[fl],,,Hemich spp,spec,41704,gen,Dicotyledons,,,,,Hemichroa spp.,Hemichroa,,,20100916,14/10/2016
506368,Hepatostolonophora paucistipula,Water Crestwort,(Rodway) J.J. Engel,Flora,[fl],,,Hepa pauc,spec,41706,gen,Liverworts,Forb,,,,"Hepatostolonophora paucistipula, Clasmatocolea paucistipula, Lophocolea paucistipula",Water Crestwort,,,20100916,14/10/2016
501657,Herniaria cinerea,Hairy Rupture-wort,DC.,Flora,[fl],Introduced,,Hern cine,spec,41707,gen,Dicotyledons,Forb,,,,"Herniaria cinerea, Herniaria hirsuta var. cinerea, Herniaria hirsuta","Dense Mat-plant, Hairy Rupture-wort, Herniaria",,,20100916,14/10/2016
508533,Herpolirion (monotypic),Sky Lily,Hook. f.,Flora,[fl],,,,spec,41708,gen,Monocotyledons,,,,,"Herpolirion (monotypic), Herpolirion spp.",Sky Lily,,,20130408,14/10/2016
501658,Herpolirion novae-zelandiae,Sky Lily,Hook. f.,Flora,[fl],,,Herp nova,spec,41708,gen,Monocotyledons,Forb,,,Rare,"Herpolirion novae-zelandiae, Herpolirion tasmaniae",Sky Lily,,,20120127,14/10/2016
509531,Herzogobryum spp.,Rustwort,Grolle,Flora,[fl],,,Herzog spp,spec,41709,gen,Liverworts,Forb,,,,Herzogobryum spp.,Rustwort,,,20100916,14/10/2016
506371,Herzogobryum teres,Rustwort,(Carrington & Pearson) Grolle,Flora,[fl],,,Herz tere,spec,41709,gen,Liverworts,Forb,,,Poorly known,"Herzogobryum teres, Jamesoniella teres, Jungermannia teres",Rustwort,,,20100916,14/10/2016
505729,Hesperocyparis glabra,Smooth Arizona Cypress,(Sudw.) Bartel,Flora,[fl],Introduced,,Hesp glab,spec,903579,gen,Conifers,,,,,"Cupressus glabra, Cupressus arizonica var. glabra, Heterocyparis glabra, Callitropsis glabra, Cupressus arizonica subsp. glabra, Neocupressus arizonica var. glabra","Arizona Smooth Cypress, Smooth Arizona Cypress",,,20160712,14/10/2016
505407,Hesperocyparis lusitanica,Mexican Cypress,(Mill.) Bartel,Flora,[fl],Introduced,,Hesp lusi,spec,903579,gen,Conifers,,,,,"Cupressus lusitanica, Hesperocyparis lusitanica, Neocupressus lusitanica, Callitropsis lusitanica","Portuguese Cypress, Cedar of Goa, Mexican Cypress, Arizona Cypress",,,20160712,14/10/2016
500888,Hesperocyparis macrocarpa,Monterey Cypress,(Hartw. ex Gordon) Bartel,Flora,[fl],Introduced,,Hesp macr,spec,903579,gen,Conifers,Tree,,,,"Cupressus macrocarpa, Cupressus macrocarpa, Hesperocyparis macrocarpa, Callitropsis macrocarpa, Neocupressus macrocarpa","Monterey Pine, Macrocarpa Cypress, Monterey Cypress, Macrocarpa",,,20160712,14/10/2016
903581,Hesperocyparis spp.,Cypress,Bartel,Flora,[fl],Introduced,,Hesper spp,spec,903579,gen,,,,,,"Hesperocyparis spp., Cupressus spp. p.p.",Cypress,,,20160712,14/10/2016
506160,Heteroscyphus argutus,Crestwort,"(Reinw., Blume & Nees) Schiffn.",Flora,[fl],,,Hete argu,spec,41710,gen,Liverworts,Forb,,,,"Chiloscyphus argutus, Heteroscyphus argutus",Crestwort,,,20100916,14/10/2016
506438,Heteroscyphus biciliatus,Crestwort,(Hook. f. & Taylor) J.J. Engel,Flora,[fl],,,Hete bici,spec,41710,gen,Liverworts,Forb,,,,"Lophocolea biciliata, Heteroscyphus biciliatus",Crestwort,,,20100916,14/10/2016
506161,Heteroscyphus coalitus,Crestwort,(Hook.) Schiffn.,Flora,[fl],,,Hete coal,spec,41710,gen,Liverworts,Forb,,,,"Chiloscyphus coalitus, Heteroscyphus coalitus",Crestwort,,,20100916,14/10/2016
506162,Heteroscyphus conjugatus,Crestwort,(Mitt.) J.J. Engel & R.M. Schust.,Flora,[fl],,,Hete conj,spec,41710,gen,Liverworts,Forb,,,,"Chiloscyphus conjugatus, Heteroscyphus conjugatus",Crestwort,,,20100916,14/10/2016
506164,Heteroscyphus fissistipus,Crestwort,(Hook. f. & Taylor) Schiffn.,Flora,[fl],,,Hete fiss,spec,41710,gen,Liverworts,Forb,,,,"Chiloscyphus fissistipus, Heteroscyphus fissistipus",Crestwort,,,20100916,14/10/2016
506441,Heteroscyphus gunnianus,Crestwort,(Mitt.) J.J. Engel & R.M. Schust.,Flora,[fl],,,Hete gunn,spec,41710,gen,Liverworts,Forb,,,,"Lophocolea gunniana, Heteroscyphus gunnianus",Crestwort,,,20100916,14/10/2016
506169,Heteroscyphus knightii,Crestwort,(Steph.) Grolle,Flora,[fl],,,Chil trid,spec,41710,gen,Liverworts,Forb,,,,Chiloscyphus tridentatus,Crestwort,,,20130513,14/10/2016
506165,Heteroscyphus limosus,Crestwort,(Carrington & Pearson) Schiffn.,Flora,[fl],,,Hete limo,spec,41710,gen,Liverworts,Forb,,,,"Chiloscyphus limosus, Heteroscyphus limosus",Crestwort,,,20100916,14/10/2016
506166,Heteroscyphus physanthus,Crestwort,(Hook. f. & Taylor) R.M. Schust.,Flora,[fl],,,Hete phys,spec,41710,gen,Liverworts,Forb,,,,"Chiloscyphus physanthus, Heteroscyphus physanthus",Crestwort,,,20100916,14/10/2016
506446,Heteroscyphus planiusculus,Water Crestwort,(Hook. f. & Taylor) J.J. Engel,Flora,[fl],,,Chil plan,spec,41710,gen,Liverworts,Forb,,,,"Lophocolea planiuscula, Chiloscyphus planiusculus",Crestwort,,,20130513,14/10/2016
506167,Heteroscyphus sinuosus,Crestwort,(Hook.) Schiffn.,Flora,[fl],,,Hete sinu,spec,41710,gen,Liverworts,Forb,,,,"Chiloscyphus sinuosus, Heteroscyphus sinuosus",Crestwort,,,20100916,14/10/2016
509347,Heteroscyphus spp.,Crestwort,Schiffn.,Flora,[fl],,,Heteros sp,spec,41710,gen,Liverworts,Forb,,,,"Chiloscyphus spp., Heteroscyphus spp.",Crestwort,,,20100916,14/10/2016
506168,Heteroscyphus triacanthus,Crestwort,(Hook. f. & Taylor) Schiffn.,Flora,[fl],,,Hete tria,spec,41710,gen,Liverworts,Forb,,,,"Chiloscyphus triacanthus, Heteroscyphus triacanthus",Crestwort,,,20100916,14/10/2016
528584,Heteroscyphus varians,Crestwort,(Steph.) J.J. Engel,Flora,[fl],,,Heter vari,spec,41710,gen,Liverworts,,,,,"Lophocolea varians, Chiloscyphus varians",,,,20111014,14/10/2016
102474,Heterosiphonia muelleri,,(Sonder) De Toni,Flora,[fl],,,,spec,526664,gen,Algae,,,,,,,,,20100716,14/10/2016
507763,Heterozostera nigricaulis,Australian Grass-wrack,,Flora,[fl],,,H'zost nig,spec,41711,gen,Monocotyledons,,,,Rare,"Heterozostera tasmanica p.p., Zostera marina, Heterozostera nigricaulis, Zostera muelleri p.p., Zostera tasmanica p.p., Zostera nigricaulis","Australian Grass-wrack, Tasman Grass-wrack",,,20100916,14/10/2016
508534,Heterozostera spp.,Tasman Grass-wrack,(Setch.) Hartog,Flora,[fl],,,H'zost spp,spec,41711,gen,Monocotyledons,,,,,"Heterozostera spp., Zostera spp. p.p.",Tasman Grass-wrack,,,20100916,14/10/2016
501660,Heterozostera tasmanica,Tasman Grass-wrack,(G. Martens ex Asch.) Hartog,Flora,[fl],,,H'zost tas,spec,41711,gen,Monocotyledons,Forb,,,Rare,"Heterozostera tasmanica, Zostera tasmanica",Tasman Grass-wrack,,,20100916,14/10/2016
501661,Hibbertia acicularis,Prickly Guinea-flower,(Labill.) F. Muell.,Flora,[fl],,,Hibb acic,spec,41712,gen,Dicotyledons,Shrub,,,,Hibbertia acicularis,"Prickly Guinea Flower, Prickly Guinea-flower",,,20100916,14/10/2016
505435,Hibbertia appressa,Southern Guinea-flower,Toelken,Flora,[fl],,,Hibb appr,spec,41712,gen,Dicotyledons,Shrub,,,,"Pleurandra ovata, Hibbertia appressa, Hibbertia billardierei var. ovata, Hibbertia ovata, Hibbertia empetrifolia p.p., Hibbertia billardierei, Hibbertia astrotricha p.p.","Trailing Guinea-flower, Southern Guinea-flower",,,20100916,14/10/2016
501662,Hibbertia aspera s.l.,Rough Guinea-flower,sensu Toelken (1996),Flora,[fl],,,Hib asp.sl,spec,41712,gen,Dicotyledons,Shrub,,,,"Hibbertia aspera, Hibbertia aspera s.l.",Rough Guinea-flower,,,20100916,14/10/2016
505436,Hibbertia aspera subsp. aspera s.s.,Rough Guinea-flower,DC.,Flora,[fl],,,Hib asp.ss,spec,41712,gen,Dicotyledons,Shrub,,,,"Pleurandra parviflora, Hibbertia aspera ssp. aspera s.s., Hibbertia aspera subsp. aspera s.s.",Rough Guinea-flower,,,20100916,14/10/2016
504595,Hibbertia australis,Upright Guinea-flower,N.A. Wakef.,Flora,[fl],,,Hibb aust,spec,41712,gen,Dicotyledons,Shrub,,,,"Hibbertia stricta s.s., Hibbertia stricta var. stricta",Upright Guinea-flower,,,20100916,14/10/2016
501663,Hibbertia calycina,Juniper Guinea-flower,(DC.) N.A. Wakef.,Flora,[fl],,,Hibb caly,spec,41712,gen,Dicotyledons,Shrub,,,,Hibbertia calycina,"Prickly Erect Guinea-flower, Juniper Guinea-flower",,,20100916,14/10/2016
501664,Hibbertia cistiflora subsp. rostrata,Rock Rose Guinea-flower,Toelken,Flora,[fl],,,Hibb cist,spec,41712,gen,Dicotyledons,Shrub,,,Rare,"Hibbertia cistiflora ssp. rostrata, Hibbertia cistiflora subsp. rostrata","Rock Rose Guinea-flower, Cistis Guinea-flower",,,20100916,14/10/2016
507036,Hibbertia cistiflora subsp. rostrata x sericea,Rock Rose Guinea-flower x Silky Guinea-flower hybrid,sensu Ross & Walsh (2003),Flora,[fl],,,Hibb ciXse,spec,41712,gen,Dicotyledons,,,,,"Hibbertia cistiflora ssp. rostrata x sericea, Hibbertia cistiflora subsp. rostrata x sericea",Rock Rose Guinea-flower x Silky Guinea-flower hybrid,,,20100916,14/10/2016
504594,Hibbertia crinita,Hoary Guinea-flower,Toelken,Flora,[fl],,,Hibb crin,spec,41712,gen,Dicotyledons,Shrub,,,,"Hibbertia crinita, Hibbertia stricta var. hirtiflora, Hibbertia sericea sensu Willis p.p., Hibbertia stricta var. canescens, Hibbertia incana, Pleurandra incana",Hoary Guinea-flower,,,20100916,14/10/2016
501665,Hibbertia dentata,Trailing Guinea-flower,R. Br. ex DC.,Flora,[fl],,,Hibb dent,spec,41712,gen,Dicotyledons,Vine,,,Rare,Hibbertia dentata,Trailing Guinea-flower,,,20100916,14/10/2016
528752,Hibbertia devitata,Veined Guinea-flower,Toelken,Flora,[fl],,,Hibb devi,spec,41712,gen,Dicotyledons,,,,,"Hibbertia stricta p.p., Hibbertia riparia p.p., Hibbertia stricta var. glabriuscula, Hibbertia devitata","Upright Guinea-flower, Erect Guinea-flower",,,20140916,14/10/2016
501666,Hibbertia diffusa,Wedge Guinea-flower,R. Br. ex DC.,Flora,[fl],,,Hibb diff,spec,41712,gen,Dicotyledons,Shrub,,,Rare,Hibbertia diffusa,Wedge Guinea-flower,,,20100916,14/10/2016
903535,Hibbertia dispar,Nodding Guinea-flower,Toelken,Flora,[fl],,,Hibb disp,spec,41712,gen,,,,,,"Hibbertia dispar, Hibbertia pedunculata p.p.",Nodding Guinea-flower,,,20151208,14/10/2016
501667,Hibbertia empetrifolia s.l.,Tangled Guinea-flower,sensu Toelken (1996),Flora,[fl],,,Hib emp.sl,spec,41712,gen,Dicotyledons,Shrub,,,,"Hibbertia astrotricha, Hibbertia empetrifolia s.l., Hibbertia empetrifolia","Scrambling Guinea-flower, Tangled Guinea-flower",,,20100916,14/10/2016
505437,Hibbertia empetrifolia subsp. empetrifolia s.s.,Tangled Guinea-flower,(DC.) Hoogland,Flora,[fl],,,Hib emp.ss,spec,41712,gen,Dicotyledons,Shrub,,,,"Pleurandra empetrifolia, Hibbertia astrotricha p.p., Hibbertia empetrifolia ssp. empetrifolia, Hibbertia empetrifolia ssp. empetrifolia s.s., Hibbertia empetrifolia subsp. empetrifolia s.s., Hibbertia empetrifolia subsp. empetrifolia",Tangled Guinea-flower,,,20100916,14/10/2016
501678,Hibbertia ericifolia subsp. ericifolia,Thyme Guinea-flower,Hook. f.,Flora,[fl],,,Hibb eric,spec,41712,gen,Dicotyledons,Shrub,,,,"Hibbertia serpyllifolia var. minutifolia, Hibbertia minutifolia, Hibbertia serpyllifolia p.p., Hibbertia ericifolia subsp. ericifolia, Hibbertia ericifolia ssp. ericifolia",Thyme Guinea-flower,,,20151208,14/10/2016
903536,Hibbertia exponens,Snowy River Guinea-flower,Toelken,Flora,[fl],,,Hibb expon,spec,41712,gen,,,,,,"Hibbertia exponens, Hibbertia pedunculata p.p.",Snowy River Guinea-flower,,,20151208,14/10/2016
903537,Hibbertia exposita,Wellington Guinea-flower,Toelken,Flora,[fl],,,Hibb expos,spec,41712,gen,,,,,,"Hibbertia exposita, Hibbertia pedunculata p.p.",Wellington Guinea-flower,,,20151208,14/10/2016
501668,Hibbertia exutiacies,Spiky Guinea-flower,N.A. Wakef.,Flora,[fl],,,Hibb exut,spec,41712,gen,Dicotyledons,Shrub,,,,Hibbertia exutiacies,Spiky Guinea-flower,,,20100916,14/10/2016
501674,Hibbertia fasciculata var. prostrata,Bundled Guinea-flower,(Hook.) Hook. f.,Flora,[fl],,,Hibb fasc,spec,41712,gen,Dicotyledons,Shrub,,,,"Hibbertia fasciculata, Hibbertia prostrata, Hibbertia fasciculata var. prostrata",Bundled Guinea-flower,,,20100916,14/10/2016
501669,Hibbertia hermanniifolia subsp. recondita,Outcrop Guinea-flower,Toelken,Flora,[fl],,,Hibb herm,spec,41712,gen,Dicotyledons,Shrub,,,Rare,"Hibbertia hermanniifolia, Hibbertia hermanniifolia subsp. recondita, Hibbertia hermanniifolia ssp. recondita","Outcrop Guinea-flower, Rare Guinea-flower",,,20140916,14/10/2016
505438,Hibbertia hirticalyx,Bass Guinea-flower,Toelken,Flora,[fl],,,Hibb hirt,spec,41712,gen,Dicotyledons,Shrub,,,Rare,"Hibbertia aspera p.p., Hibbertia hirticalyx",Bass Guinea-flower,,,20100916,14/10/2016
501670,Hibbertia humifusa,Rising Star Guinea-flower,F. Muell.,Flora,[fl],,,Hibb humi,spec,41712,gen,Dicotyledons,Shrub,,,All infraspecific taxa included in Advisory List,Hibbertia humifusa,"Grampians Guinea-flower, Rising Star Guinea-flower",,,20140925,14/10/2016
505087,Hibbertia humifusa subsp. debilis,Dergholm Guinea-flower,Toelken,Flora,[fl],,,Hibb hum.d,spec,41712,gen,Dicotyledons,Shrub,Listed,Vulnerable,Vulnerable,"Hibbertia humifusa ssp. debilis, Hibbertia humifusa subsp. debilis",Dergholm Guinea-flower,,,20100916,14/10/2016
505083,Hibbertia humifusa subsp. erigens,Euroa Guinea-flower,Toelken,Flora,[fl],,,Hibb hum.e,spec,41712,gen,Dicotyledons,Shrub,Listed,Vulnerable,Vulnerable,"Hibbertia humifusa subsp. erigens, Hibbertia humifusa ssp. erigens, Hibbertia sp. aff. humifusa, Hibbertia humifusa ssp. nov (North East Victoria)","Euroa Guinea-flower, Guinea-flower (North East Victoria)",,,20140820,14/10/2016
505082,Hibbertia humifusa subsp. humifusa,Rising Star Guinea-flower,F. Muell.,Flora,[fl],,,Hibb hum.h,spec,41712,gen,Dicotyledons,Shrub,,,Rare,"Hibbertia humifusa ssp. humifusa, Hibbertia humifusa subsp. humifusa",Rising Star Guinea-flower,,,20100916,14/10/2016
505813,Hibbertia incana s.s.,Mount Hope Guinea-flower,(Lindl.) Toelken,Flora,[fl],,,Hib inc.ss,spec,41712,gen,Dicotyledons,Shrub,,,Presumed extinct,Hibbertia incana s.s.,Mount Hope Guinea-flower,,,20100916,14/10/2016
503769,Hibbertia monogyna,Leafy Guinea-flower,R. Br. ex DC.,Flora,[fl],,,Hibb mono,spec,41712,gen,Dicotyledons,Shrub,,,Poorly known,Hibbertia monogyna,"Guinea-flower, Leafy Guinea-flower",,,20100916,14/10/2016
505439,Hibbertia notabilis,Howe Guinea-flower,Toelken,Flora,[fl],,,Hibb nota,spec,41712,gen,Dicotyledons,,,,Vulnerable,Hibbertia notabilis,Howe Guinea-flower,,,20100916,14/10/2016
501671,Hibbertia obtusifolia,Grey Guinea-flower,DC.,Flora,[fl],,,Hibb obtu,spec,41712,gen,Dicotyledons,Shrub,,,,Hibbertia obtusifolia,"Showy Guinea-flower, Grey Guinea-flower",,,20100916,14/10/2016
505440,Hibbertia pallidiflora,Pale Guinea-flower,Toelken,Flora,[fl],,,Hibb pall,spec,41712,gen,Dicotyledons,,,,Rare,"Hibbertia aspera p.p., Hibbertia pallidiflora",Pale Guinea-flower,,,20100916,14/10/2016
501672,Hibbertia pedunculata s.l.,Stalked Guinea-flower,sensu Toelken (1996),Flora,[fl],,,Hibb pedu,spec,41712,gen,Dicotyledons,Shrub,,,,"Hibbertia pedunculata spp. agg., Hibbertia pedunculata, Hibbertia pedunculata, Hibbertia pedunculata s.l.",Stalked Guinea-flower,,,20160104,14/10/2016
901166,Hibbertia porcata,Christmas Guinea-flower,Toelken,Flora,[fl],,,Hibb porc,spec,41712,gen,Dicotyledons,,,,,"Hibbertia porcata, Hibbertia pedunculata p.p.",Christmas Guinea-flower,,,20151208,14/10/2016
501673,Hibbertia procumbens,Spreading Guinea-flower,(Labill.) DC.,Flora,[fl],,,Hibb proc,spec,41712,gen,Dicotyledons,Shrub,,,,Hibbertia procumbens,Spreading Guinea-flower,,,20100916,14/10/2016
501675,Hibbertia riparia,Erect Guinea-flower,(R. Br. ex DC.) Hoogl.,Flora,[fl],,,Hibb ripa,spec,41712,gen,Dicotyledons,Shrub,,,,"Hibbertia riparia, Hibbertia stricta",Erect Guinea-flower,,,20100916,14/10/2016
501676,Hibbertia rufa,Brown Guinea-flower,N.A. Wakef.,Flora,[fl],,,Hibb rufa,spec,41712,gen,Dicotyledons,Shrub,,,Rare,Hibbertia rufa,Brown Guinea-flower,,,20100916,14/10/2016
505670,Hibbertia samaria,Mt Samaria Guinea-flower,Toelken,Flora,[fl],,,Hibb sama,spec,41712,gen,Dicotyledons,,,,Vulnerable,"Hibbertia sp. 1 (Eastern Highlands), Hibbertia samaria",Mt Samaria Guinea-flower,,,20140916,14/10/2016
501677,Hibbertia sericea s.l.,Silky Guinea-flower,sensu Willis (1972),Flora,[fl],,,Hib ser.sl,spec,41712,gen,Dicotyledons,Shrub,,,,"Hibbertia sericea, Hibbertia sericea s.l.",Silky Guinea-flower,,,20100916,14/10/2016
505079,Hibbertia sericea s.s.,Silky Guinea-flower,(R. Br. ex DC.) Benth.,Flora,[fl],,,Hib ser.ss,spec,41712,gen,Dicotyledons,Shrub,,,,"Pleurandra sericea, Hibbertia sericea s.s.",Silky Guinea-flower,,,20100916,14/10/2016
505811,Hibbertia sericea var. densiflora,Silky Guinea-flower,(Hook.) Benth.,Flora,[fl],,,Hibb se.de,spec,41712,gen,Dicotyledons,Shrub,,,,"Hibbertia densiflora, Hibbertia sericea var. densiflora, Pleurandra densiflora",Silky Guinea-flower,,,20100916,14/10/2016
504592,Hibbertia sericea var. scabrifolia,Silky Guinea-flower,J.M. Black,Flora,[fl],,,Hib ser.sc,spec,41712,gen,Dicotyledons,Shrub,,,Rare,Hibbertia sericea var. scabrifolia,Silky Guinea-flower,,,20100916,14/10/2016
505812,Hibbertia sericea var. sericea s.s.,Silky Guinea-flower,(R. Br. ex DC.) Benth.,Flora,[fl],,,Hibb se.se,spec,41712,gen,Dicotyledons,Shrub,,,,Hibbertia sericea var. sericea s.s.,Silky Guinea-flower,,,20100916,14/10/2016
504593,Hibbertia sericea vars. densiflora/sericea,Silky Guinea-flower,(Hook.) Benth./(R. Br. ex DC.) Benth.,Flora,[fl],,,Hib se.d/s,spec,41712,gen,Dicotyledons,Shrub,,,,"Hibbertia sericea var. sericea, Hibbertia sericea vars. densiflora/sericea",Silky Guinea-flower,,,20100916,14/10/2016
